Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio
08/27/2010,19.75,19.87,19.5,19.7,379600.0,0.0,1.0
08/30/2010,19.7,20.19,19.61,19.87,732800.0,0.0,1.0
08/31/2010,19.66,19.79,19.33,19.48,201100.0,0.0,1.0
09/01/2010,19.62,20.69,19.6,20.45,494900.0,0.0,1.0
09/02/2010,20.37,21.24,20.31,21.06,487100.0,0.0,1.0
09/03/2010,20.87,21.3,20.66,21.05,434600.0,0.0,1.0
09/07/2010,20.61,21.0,20.5,20.54,243400.0,0.0,1.0
09/08/2010,20.66,20.95,20.6,20.9,288400.0,0.0,1.0
09/09/2010,21.0,21.05,20.69,20.71,376200.0,0.0,1.0
09/10/2010,20.75,20.93,19.76,20.17,386600.0,0.0,1.0
09/13/2010,20.89,20.9,20.5,20.72,360800.0,0.0,1.0
09/14/2010,20.54,21.6,20.53,21.12,654700.0,0.0,1.0
09/15/2010,20.98,22.0,20.79,21.98,684600.0,0.0,1.0
09/16/2010,22.15,23.16,20.84,20.94,2684500.0,0.0,1.0
09/17/2010,21.02,21.32,19.8,20.23,1198500.0,0.0,1.0
09/20/2010,20.67,21.35,20.16,21.06,947500.0,0.0,1.0
09/21/2010,20.89,21.55,20.67,20.77,796000.0,0.0,1.0
09/22/2010,20.87,20.95,19.8,19.87,962900.0,0.0,1.0
09/23/2010,19.89,20.14,19.5,19.56,668100.0,0.0,1.0
09/24/2010,19.95,20.19,19.65,20.1,578900.0,0.0,1.0
09/27/2010,20.4,20.81,20.05,20.53,418600.0,0.0,1.0
09/28/2010,21.04,21.49,20.76,21.4,1214500.0,0.0,1.0
09/29/2010,21.19,22.03,21.13,21.98,1969300.0,0.0,1.0
09/30/2010,22.0,22.15,20.19,20.41,2195800.0,0.0,1.0
10/01/2010,20.69,20.75,20.31,20.6,597700.0,0.0,1.0
10/04/2010,20.43,21.17,20.3,20.99,643600.0,0.0,1.0
10/05/2010,21.15,21.28,21.01,21.12,332000.0,0.0,1.0
10/06/2010,21.06,21.26,20.32,20.46,313400.0,0.0,1.0
10/07/2010,20.57,20.64,20.34,20.43,141000.0,0.0,1.0
10/08/2010,20.43,20.79,20.39,20.43,267800.0,0.0,1.0
10/11/2010,20.44,20.7,20.07,20.24,171200.0,0.0,1.0
10/12/2010,20.2,20.28,20.03,20.24,244000.0,0.0,1.0
10/13/2010,20.64,20.85,20.36,20.54,318200.0,0.0,1.0
10/14/2010,21.0,21.03,20.4,20.75,294800.0,0.0,1.0
10/15/2010,20.89,20.9,20.25,20.54,284700.0,0.0,1.0
10/18/2010,20.52,20.64,20.22,20.23,162800.0,0.0,1.0
10/19/2010,20.2,20.41,20.0,20.05,245200.0,0.0,1.0
10/20/2010,20.16,20.69,20.04,20.65,312500.0,0.0,1.0
10/21/2010,20.61,20.95,20.45,20.75,417100.0,0.0,1.0
10/22/2010,20.68,20.93,20.55,20.72,161100.0,0.0,1.0
10/25/2010,20.94,20.98,20.73,20.85,118500.0,0.0,1.0
10/26/2010,20.8,21.87,20.51,21.36,660900.0,0.0,1.0
10/27/2010,21.25,21.38,20.65,21.0,356500.0,0.0,1.0
10/28/2010,21.39,21.5,20.96,21.19,224200.0,0.0,1.0
10/29/2010,21.14,21.85,21.05,21.84,280600.0,0.0,1.0
11/01/2010,21.94,22.75,21.31,21.41,455800.0,0.0,1.0
11/02/2010,21.68,21.88,21.05,21.25,322500.0,0.0,1.0
11/03/2010,21.28,22.5,21.16,21.77,372600.0,0.0,1.0
11/04/2010,22.6,25.33,22.15,24.9,1874000.0,0.0,1.0
11/05/2010,24.87,24.97,23.72,24.44,1011000.0,0.0,1.0
11/08/2010,24.5,25.0,24.03,24.98,509500.0,0.0,1.0
11/09/2010,25.0,25.69,24.05,24.63,956400.0,0.0,1.0
11/10/2010,24.48,29.97,24.05,29.36,3060500.0,0.0,1.0
11/11/2010,28.6,29.1,27.33,28.04,1945300.0,0.0,1.0
11/12/2010,28.25,30.5,28.07,29.84,2729100.0,0.0,1.0
11/15/2010,30.22,32.94,30.22,30.8,2622900.0,0.0,1.0
11/16/2010,31.0,31.4,28.42,29.67,1347600.0,0.0,1.0
11/17/2010,30.2,30.75,28.61,29.49,750000.0,0.0,1.0
11/18/2010,30.67,30.74,28.92,29.89,956100.0,0.0,1.0
11/19/2010,30.16,31.37,29.7,30.99,1150500.0,0.0,1.0
11/22/2010,31.57,33.45,31.5,33.4,1529700.0,0.0,1.0
11/23/2010,33.29,35.68,32.19,34.57,1577800.0,0.0,1.0
11/24/2010,35.27,35.97,34.33,35.47,1425000.0,0.0,1.0
11/26/2010,35.6,36.0,34.75,35.32,350600.0,0.0,1.0
11/29/2010,35.41,35.95,33.33,34.33,1145600.0,0.0,1.0
11/30/2010,33.74,35.33,33.41,35.33,2222600.0,0.0,1.0
12/01/2010,35.87,36.42,33.45,34.35,1299200.0,0.0,1.0
12/02/2010,34.01,34.3,31.2,32.35,2007000.0,0.0,1.0
12/03/2010,32.01,32.25,30.87,31.49,1160100.0,0.0,1.0
12/06/2010,31.35,31.45,29.56,30.31,1274400.0,0.0,1.0
12/07/2010,30.49,32.4,30.05,31.56,1311300.0,0.0,1.0
12/08/2010,32.48,32.49,31.52,32.37,660000.0,0.0,1.0
12/09/2010,32.51,32.72,31.65,32.05,406000.0,0.0,1.0
12/10/2010,32.05,32.92,31.13,31.52,429400.0,0.0,1.0
12/13/2010,31.64,31.77,30.4,30.55,410400.0,0.0,1.0
12/14/2010,30.29,30.39,27.76,28.53,1765700.0,0.0,1.0
12/15/2010,28.67,29.97,28.53,29.6,742900.0,0.0,1.0
12/16/2010,30.0,30.91,29.65,30.81,790100.0,0.0,1.0
12/17/2010,31.34,31.54,30.71,31.36,813000.0,0.0,1.0
12/20/2010,31.64,32.19,31.26,31.7,523400.0,0.0,1.0
12/21/2010,31.8,32.69,31.71,32.26,777700.0,0.0,1.0
12/22/2010,32.25,32.86,31.7,32.63,833300.0,0.0,1.0
12/23/2010,31.26,32.48,29.92,30.09,1552600.0,0.0,1.0
12/27/2010,28.02,28.58,25.06,25.55,9301900.0,0.0,1.0
12/28/2010,25.85,26.75,25.0,26.41,4056300.0,0.0,1.0
12/29/2010,27.03,28.01,26.5,27.73,3319200.0,0.0,1.0
12/30/2010,27.7,27.9,26.38,26.5,2041100.0,0.0,1.0
12/31/2010,26.57,27.25,26.5,26.63,1417900.0,0.0,1.0
01/03/2011,26.84,27.0,25.9,26.62,1283000.0,0.0,1.0
01/04/2011,26.66,26.95,26.02,26.67,1187400.0,0.0,1.0
01/05/2011,26.48,26.9,26.19,26.83,1446700.0,0.0,1.0
01/06/2011,26.83,28.0,26.81,27.88,2061200.0,0.0,1.0
01/07/2011,28.0,28.58,27.9,28.24,2247900.0,0.0,1.0
01/10/2011,28.17,28.68,28.05,28.45,1342700.0,0.0,1.0
01/11/2011,28.59,28.71,26.92,26.96,1710200.0,0.0,1.0
01/12/2011,27.01,27.4,26.52,26.96,964400.0,0.0,1.0
01/13/2011,26.96,26.97,26.16,26.22,723600.0,0.0,1.0
01/14/2011,26.15,26.58,25.61,25.75,1192000.0,0.0,1.0
01/18/2011,25.48,25.64,24.75,25.64,1621700.0,0.0,1.0
01/19/2011,25.27,25.47,23.75,24.03,2371500.0,0.0,1.0
01/20/2011,24.03,24.45,22.37,22.62,2279900.0,0.0,1.0
01/21/2011,23.12,23.59,22.71,23.04,1217000.0,0.0,1.0
01/24/2011,23.53,24.81,23.23,24.49,1645100.0,0.0,1.0
01/25/2011,24.65,24.89,24.02,24.68,1271500.0,0.0,1.0
01/26/2011,24.71,24.88,24.1,24.75,1079900.0,0.0,1.0
01/27/2011,24.74,25.08,24.53,24.92,895700.0,0.0,1.0
01/28/2011,24.88,24.88,23.75,24.01,1048400.0,0.0,1.0
01/31/2011,24.05,24.12,23.5,24.1,830300.0,0.0,1.0
02/01/2011,24.31,24.73,23.54,23.91,707800.0,0.0,1.0
02/02/2011,24.16,24.18,23.67,23.94,569500.0,0.0,1.0
02/03/2011,23.82,23.9,23.15,23.63,512000.0,0.0,1.0
02/04/2011,23.44,23.67,23.22,23.46,544000.0,0.0,1.0
02/07/2011,23.26,23.26,22.88,23.07,895100.0,0.0,1.0
02/08/2011,23.78,25.25,23.0,24.49,3504900.0,0.0,1.0
02/09/2011,24.13,24.18,22.79,23.21,2635600.0,0.0,1.0
02/10/2011,23.26,23.64,22.81,23.22,836100.0,0.0,1.0
02/11/2011,23.25,23.75,22.94,23.25,634500.0,0.0,1.0
02/14/2011,23.64,24.14,23.05,23.08,1283100.0,0.0,1.0
02/15/2011,23.01,23.17,22.56,22.84,953700.0,0.0,1.0
02/16/2011,23.1,24.97,23.07,24.73,4115100.0,0.0,1.0
02/17/2011,24.63,25.49,23.55,23.6,2618400.0,0.0,1.0
02/18/2011,23.33,23.49,22.96,23.18,2370700.0,0.0,1.0
02/22/2011,22.88,23.0,21.78,21.87,2064600.0,0.0,1.0
02/23/2011,22.18,22.5,21.11,21.83,1605600.0,0.0,1.0
02/24/2011,21.78,22.58,21.5,22.53,1055300.0,0.0,1.0
02/25/2011,22.81,23.85,22.69,23.61,1346300.0,0.0,1.0
02/28/2011,23.74,24.1,23.5,23.89,1051200.0,0.0,1.0
03/01/2011,24.05,24.32,23.7,23.94,1106400.0,0.0,1.0
03/02/2011,23.82,24.28,23.73,24.02,663300.0,0.0,1.0
03/03/2011,24.48,24.79,24.06,24.36,640200.0,0.0,1.0
03/04/2011,24.48,24.99,23.78,24.95,1580100.0,0.0,1.0
03/07/2011,24.93,25.4,24.7,24.94,2033600.0,0.0,1.0
03/08/2011,24.6,24.96,24.0,24.66,1399900.0,0.0,1.0
03/09/2011,24.66,24.99,24.27,24.72,924800.0,0.0,1.0
03/10/2011,24.44,24.49,23.73,24.01,1017000.0,0.0,1.0
03/11/2011,23.85,24.25,23.53,24.07,930800.0,0.0,1.0
03/14/2011,23.82,24.0,23.2,23.25,1166000.0,0.0,1.0
03/15/2011,22.2,22.96,21.8,22.95,1318800.0,0.0,1.0
03/16/2011,22.86,23.25,22.69,22.82,1169700.0,0.0,1.0
03/17/2011,23.24,23.43,22.64,22.81,922600.0,0.0,1.0
03/18/2011,23.19,23.19,22.51,22.96,687900.0,0.0,1.0
03/21/2011,23.05,23.05,22.54,22.73,411700.0,0.0,1.0
03/22/2011,22.73,22.86,22.0,22.19,582900.0,0.0,1.0
03/23/2011,22.11,22.27,21.77,22.21,422800.0,0.0,1.0
03/24/2011,22.14,22.38,21.98,22.33,462200.0,0.0,1.0
03/25/2011,22.43,23.0,22.4,22.75,568000.0,0.0,1.0
03/28/2011,22.7,23.54,22.55,23.25,1058100.0,0.0,1.0
03/29/2011,23.3,24.0,23.21,23.92,755400.0,0.0,1.0
03/30/2011,24.11,24.49,23.01,23.71,1223300.0,0.0,1.0
03/31/2011,26.55,28.71,26.5,27.75,11517800.0,0.0,1.0
04/01/2011,27.45,28.18,26.57,26.66,2864800.0,0.0,1.0
04/04/2011,26.83,27.0,25.23,25.83,2609300.0,0.0,1.0
04/05/2011,25.9,27.0,25.69,26.7,3180900.0,0.0,1.0
04/06/2011,26.99,27.01,25.8,26.49,1288300.0,0.0,1.0
04/07/2011,26.85,27.94,26.45,27.24,2810300.0,0.0,1.0
04/08/2011,27.58,27.6,26.36,26.49,1946400.0,0.0,1.0
04/11/2011,26.47,26.53,25.02,25.27,1369400.0,0.0,1.0
04/12/2011,25.08,25.21,24.3,24.65,1357400.0,0.0,1.0
04/13/2011,25.13,25.69,24.81,24.93,1211500.0,0.0,1.0
04/14/2011,24.87,25.28,24.2,25.14,983400.0,0.0,1.0
04/15/2011,25.65,26.18,25.41,25.58,943500.0,0.0,1.0
04/18/2011,25.13,25.62,24.36,25.03,1033900.0,0.0,1.0
04/19/2011,25.26,25.26,24.65,25.16,548700.0,0.0,1.0
04/20/2011,25.7,26.09,25.3,25.75,837200.0,0.0,1.0
04/21/2011,25.85,26.98,25.59,26.74,1386100.0,0.0,1.0
04/25/2011,26.7,26.73,25.97,26.39,800900.0,0.0,1.0
04/26/2011,26.66,27.25,26.31,26.93,1400000.0,0.0,1.0
04/27/2011,26.93,27.36,26.63,27.08,996900.0,0.0,1.0
04/28/2011,27.07,27.69,26.72,27.66,1600000.0,0.0,1.0
04/29/2011,27.69,27.87,27.42,27.6,726000.0,0.0,1.0
05/02/2011,27.6,27.8,27.06,27.45,784600.0,0.0,1.0
05/03/2011,27.38,27.39,26.5,26.87,913900.0,0.0,1.0
05/04/2011,26.78,27.0,25.75,26.69,1044500.0,0.0,1.0
05/05/2011,27.2,27.44,26.17,26.44,1218500.0,0.0,1.0
05/06/2011,26.9,27.7,26.62,27.12,981700.0,0.0,1.0
05/09/2011,27.0,28.0,26.85,27.91,916400.0,0.0,1.0
05/10/2011,28.24,28.95,27.91,28.33,1535300.0,0.0,1.0
05/11/2011,28.2,28.3,26.92,27.07,962500.0,0.0,1.0
05/12/2011,27.07,27.74,26.65,27.67,628000.0,0.0,1.0
05/13/2011,28.0,28.19,27.3,27.55,661500.0,0.0,1.0
05/16/2011,27.99,27.99,26.55,26.6,755700.0,0.0,1.0
05/17/2011,27.0,27.0,25.72,25.96,1234200.0,0.0,1.0
